country,nuts3,region_name,layer,published,quota,deficit,candidate_id,candidate_name,rejected_by,rejected_detail
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q3356624,Alsvågvatnet,photo_gate,imgs_0
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1773485,Storskogvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q7334808,Majavatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q4588894,Leirvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q4590402,Soløyvatnet,photo_gate,imgs_0
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q6486963,Langvatnet,photo_gate,imgs_3
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1772645,Bleikvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1255615,Nordre Bjøllåvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1773592,Blåmannsisvatnet,photo_gate,imgs_3
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1772677,Heggmovatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1772669,Hundålvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q3615984,Unkervatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1255607,Kjemåvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1772694,Krutvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q4590357,Vatnvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1772683,Forsvatnet,score_gate,score_3.7_below_5.4
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q3702106,Kobbvatnet,score_gate,score_3.7_below_5.4
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q6514781,Øvervatnet,photo_gate,imgs_2
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q4588929,Ramsgjelvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q6513996,Straumvatnet,photo_gate,imgs_0
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1773339,Andfiskvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q3671741,Røyrvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q6514084,Rekvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q4589813,Rotvatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q4589456,Markavatnet,photo_gate,imgs_1
NO,NO071,Nordland/Nordlánnda,lake,,40,40,wd:Q1773552,Arstaddalsdammen,photo_gate,imgs_1
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q11872280,Koltajärvi,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q1773462,Somasjärvi,photo_gate,imgs_1
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:r1725668,Gálggojávri,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:r9955541,Gállajávri,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:r300108,Čoahppejávri,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:r14722136,Jeavasjávri,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:r9955539,Gállaluoppal,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w630739169,Vuolit Meahccejávri,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q732672,Rostojávri,photo_gate,imgs_1
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q426405,Altevatnet,photo_gate,imgs_2
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q3911250,Prestvannet,floor_pool,score_4.7_below_5.4
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w506210692,Kai 10/11,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w36913266,Rundvannet,floor_pool,score_4.6_below_5.4
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w603730201,Redningsselskapet,photo_gate,imgs_1
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q11872280,Koltajärvi,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w473141040,Tromsøbadet,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w102684440,Laugen,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w36913265,Langvannet,photo_gate,imgs_1
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q1772575,Leinavatn,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q1772728,Skogsfjordvatnet,floor_pool,score_4.0_below_5.4
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q1772798,Geavdnjajávri,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w1092984025,Barsvika,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:r15760321,Storbunkevatnet,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q6516171,Takvatnet,photo_gate,imgs_3
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q3615977,Niingsvatnet,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q1773274,Šuoikkatjávri,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w1092984030,Utsikten Bobil Camping,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q1773462,Somasjärvi,photo_gate,imgs_1
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q4590293,Lysvatnet,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:w1092984026,Fjøsvalen,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:r5323613,Finnvikvatnet,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q3511229,Tårnvatnet,score_gate,score_3.7_below_5.4
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q11236992,Jægervatnet,score_gate,score_3.7_below_5.4
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:r15760654,Åndervatnet,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q6514140,Lille Rostavatn,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q10958716,Rossfjordvatnet,score_gate,score_3.5_below_5.4
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q11233360,Andsvatnet,photo_gate,imgs_1
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q11238370,Skoddebergvatnet,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,osm:r5915537,Finnfjordvatnet - Várevuoljávri,photo_gate,imgs_1
NO,NO072,Troms/Romsa/Tromssa,lake,,40,40,wd:Q6515106,Rihpojávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,osm:r15306829,Ellenvatnet - Ealjejávri - Ellijärvi,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3356697,Polmakvannet,photo_gate,imgs_1
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,osm:r7189365,Geađgejávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,osm:r15296001,Kivisaarijärvi / Geađgesuolojávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,osm:r10767273,Vuolitjárjávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,osm:r7221989,Njullosjávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,osm:r7198523,Spállojávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,osm:r10767019,Julkajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3358642,Ellenvatnet,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1773242,Láhpojávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1775613,Stuorajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3845329,Iešjávri,photo_gate,imgs_1
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q2671507,Svanevatn,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1775681,Ødevatnet,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1775560,Juovvajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q2510380,Fjørvatnet,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3358616,Gahččanjávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1773218,Geašjávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3358692,Čárajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1775708,Gavdnjajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3358626,Gákkajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3358560,Geađgejávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1773225,Stuorajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q2601960,Klistervatnet,photo_gate,imgs_1
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1775692,Nuorbejávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1773260,Sálganjávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q4589543,Geatnjajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1775580,Bajit Spielgajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1773278,Biggejávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3358597,Heammojávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q4591150,Sommervannet,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1773282,Khevaskoski Reservoir,photo_gate,imgs_1
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q2671770,Vaggatem,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q6513680,Store Måsvannet,photo_gate,imgs_1
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1799830,Garsjøen,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1773251,Bajášjávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3358569,Dátkojávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q3358565,Guolehis Suolojávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1773221,Stuora Galbajávri,photo_gate,imgs_0
NO,NO073,Finnmark/Finnmárku/Finmarkku,lake,,40,40,wd:Q1775623,Vuolit Spielgajávri,photo_gate,imgs_0
SE,SE213,Kalmar län,lake,,40,40,wd:Q16275800,Anen,photo_gate,imgs_0
SE,SE213,Kalmar län,lake,,40,40,wd:Q19594308,Hummeln,photo_gate,imgs_0
SE,SE213,Kalmar län,lake,,40,40,wd:Q18132869,Orranäsasjön,photo_gate,imgs_2
SE,SE213,Kalmar län,lake,,40,40,wd:Q10405616,Allgunnen,photo_gate,imgs_2
SE,SE213,Kalmar län,lake,,40,40,wd:Q1628599,Hornsjön,photo_gate,imgs_1
SE,SE213,Kalmar län,lake,,40,40,wd:Q1611019,Törn,photo_gate,imgs_2
SE,SE213,Kalmar län,lake,,40,40,wd:Q18132560,Virserumssjön,photo_gate,imgs_1
SE,SE213,Kalmar län,lake,,40,40,wd:Q1957838,Möckelmossen,photo_gate,imgs_2
FI,FI1D8,Kainuu,lake,,40,39,wd:Q1818331,Lentua,photo_gate,imgs_1
FI,FI1D8,Kainuu,lake,,40,39,wd:Q6482080,Lammasjärvi,photo_gate,imgs_4
FI,FI1D8,Kainuu,lake,,40,39,wd:Q1346212,Kiantajärvi,photo_gate,imgs_2
FI,FI1D8,Kainuu,lake,,40,39,wd:Q7362705,Sapsojärvet,photo_gate,imgs_5
FI,FI1D8,Kainuu,lake,,40,39,wd:Q2024683,Ontojärvi – Nurmesjärvi,photo_gate,imgs_1
FI,FI1D8,Kainuu,lake,,40,39,wd:Q6523350,Lentiira,photo_gate,imgs_1
FI,FI1D8,Kainuu,lake,,40,39,wd:Q1394566,Nuasjärvi,photo_gate,imgs_4
NO,NO092,Agder,lake,,40,39,wd:Q1772746,Åraksfjorden,photo_gate,imgs_5
NO,NO092,Agder,lake,,40,39,wd:Q6515379,Lygne,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q2455280,Byglandsfjorden,photo_gate,imgs_4
NO,NO092,Agder,lake,,40,39,wd:Q11971981,Gillsvannet,photo_gate,imgs_1
NO,NO092,Agder,lake,,40,39,wd:Q6513920,Selura,photo_gate,imgs_2
NO,NO092,Agder,lake,,40,39,wd:Q6514173,Syndle,photo_gate,imgs_5
NO,NO092,Agder,lake,,40,39,wd:Q657862,Lundevatnet,photo_gate,imgs_2
NO,NO092,Agder,lake,,40,39,wd:Q6513816,Ogge,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q1519876,Rosskreppfjorden,photo_gate,imgs_3
NO,NO092,Agder,lake,,40,39,wd:Q6514158,Store Urevatn,photo_gate,imgs_1
NO,NO092,Agder,lake,,40,39,wd:Q1773128,Botnsvatnet,photo_gate,imgs_1
NO,NO092,Agder,lake,,40,39,wd:Q1773121,Hartevatn,photo_gate,imgs_1
NO,NO092,Agder,lake,,40,39,wd:Q1772701,Botsvatn,photo_gate,imgs_1
NO,NO092,Agder,lake,,40,39,wd:Q3356665,Herefossfjorden,floor_pool,score_4.7_below_5.4
NO,NO092,Agder,lake,,40,39,wd:Q1478768,Vegår,photo_gate,imgs_2
NO,NO092,Agder,lake,,40,39,wd:Q6514131,Rore,floor_pool,score_4.6_below_5.4
NO,NO092,Agder,lake,,40,39,wd:Q674034,Nelaug,floor_pool,score_4.5_below_5.4
NO,NO092,Agder,lake,,40,39,wd:Q4589804,Nasvatn,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q15277947,Sirdalsvatnet,photo_gate,imgs_4
NO,NO092,Agder,lake,,40,39,wd:Q11983108,Landvikvannet,floor_pool,score_4.3_below_5.4
NO,NO092,Agder,lake,,40,39,wd:Q12363013,Gjerstadvatnet,photo_gate,imgs_2
NO,NO092,Agder,lake,,40,39,wd:Q4589044,Nystølfjorden,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q1772755,Kvifjorden,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q1772914,Gravatnet,photo_gate,imgs_1
NO,NO092,Agder,lake,,40,39,wd:Q540110,Store Bjørnevatn,photo_gate,imgs_2
NO,NO092,Agder,lake,,40,39,wd:Q6513757,Nåvatnet,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q1772750,Gjuvvatnet,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q6513853,Valevatn,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q1773808,Kolsvatnet,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q1772893,Hovatn,photo_gate,imgs_1
NO,NO092,Agder,lake,,40,39,wd:Q6515584,Øyarvatnet,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q4589837,Austre Grimevannet,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q3356649,Kilefjorden,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q4590129,Måvatn,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q1773580,Kumlevollvatnet,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q4590494,Ytre Øydnavatnet,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q3888978,Homstølvatnet,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q4591211,Øre,photo_gate,imgs_0
NO,NO092,Agder,lake,,40,39,wd:Q3369885,Høvringsvatnet,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,wd:Q5285398,Djupvatnet,floor_pool,score_5.3_below_5.4
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w1468643524,Barnebasen,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:r5893400,Osvatnet,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:r5814759,Åkvikvatnet,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w295336168,Farstadsanden,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w986876655,Breivika,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w186400087,Volsdalen Camping,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w1204963307,Øyrin,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w256826301,Atlanterhavsbadet,photo_gate,imgs_1
NO,NO0A3,Møre og Romsdal,lake,,40,39,wd:Q5612765,Gråsjøen,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:r6329172,Rotevatnet,photo_gate,imgs_1
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:r5896085,Fosterlågen,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w773854345,Atlanten idrettspark,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w1372261843,Atlanten idrettspark,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w1097443283,Heinsa barnehage,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,wd:Q4979630,Brusdalsvatnet,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w1117262496,Nørvevika Båthavn,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w1301323863,Dyrnesvågen gjestehavn,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:w88452659,Moldebadet,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:r1228595,Rauma,photo_gate,imgs_3
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:r5627918,Rensvikvatnet,photo_gate,imgs_0
NO,NO0A3,Møre og Romsdal,lake,,40,39,wd:Q11987149,Lyngnstøylvatnet,photo_gate,imgs_3
NO,NO0A3,Møre og Romsdal,lake,,40,39,osm:r4773691,Storvatnet,photo_gate,imgs_0
