country,nuts3,region_name,layer,published,quota,deficit,candidate_id,candidate_name,rejected_by,rejected_detail
BE,BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,lake,,3,3,osm:r6710464,Etangs de Recht,photo_gate,imgs_0
BE,BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,lake,,3,3,osm:w1531906881,Zone de baignade des Étangs de Recht,photo_gate,imgs_0
BG,BG332,Dobrich,lake,,4,3,wd:Q12279229,Durankulak lake,photo_gate,imgs_2
BG,BG332,Dobrich,lake,,4,3,wd:Q12272915,Balchishka Tuzla,photo_gate,imgs_2
BG,BG332,Dobrich,lake,,4,3,wd:Q1133271,Lake Shabla,photo_gate,imgs_2
BG,BG424,Smolyan,lake,,3,3,wd:Q12281484,Teshel,photo_gate,imgs_2
BG,BG424,Smolyan,lake,,3,3,osm:w335734546,Persenk Thermal Waterpark,photo_gate,imgs_0
BG,BG424,Smolyan,lake,,3,3,wd:Q104806720,Tsankov Kamak Reservoir,photo_gate,imgs_5
BG,BG425,Kardzhali,lake,,3,3,wd:Q6369169,Kardzhali Reservoir,photo_gate,imgs_3
BG,BG425,Kardzhali,lake,,3,3,wd:Q21778153,Studen Kladenets reservoir,photo_gate,imgs_1
BG,BG425,Kardzhali,lake,,3,3,wd:Q12284696,Лебедови езера,photo_gate,imgs_0
BG,BG413,Blagoevgrad,lake,,5,3,wd:Q20498447,Dautovo Lake,photo_gate,imgs_2
BG,BG413,Blagoevgrad,lake,,5,3,wd:Q7348099,Sinanishko Lake,photo_gate,imgs_3
BG,BG413,Blagoevgrad,lake,,5,3,wd:Q12291315,Prevalski Lakes,photo_gate,imgs_1
BG,BG421,Plovdiv,lake,,3,3,osm:w77092763,Rowing canal,photo_gate,imgs_1
BG,BG421,Plovdiv,lake,,3,3,osm:w410548952,"Плувен комплекс ""Младост""",photo_gate,imgs_0
BG,BG421,Plovdiv,lake,,3,3,osm:w1432459686,Sports Complex VSI,photo_gate,imgs_0
CZ,CZ042,Ústecký kraj,lake,,7,3,wd:Q12036095,Lake Matylda,photo_gate,imgs_2
CZ,CZ042,Ústecký kraj,lake,,7,3,wd:Q1558921,Kamencové jezero,photo_gate,imgs_2
CZ,CZ042,Ústecký kraj,lake,,7,3,wd:Q3491130,Lake Milada,photo_gate,imgs_4
DE,DE405,Barnim,lake,,3,3,wd:Q832060,Parsteiner See,photo_gate,imgs_2
DE,DE405,Barnim,lake,,3,3,wd:Q315446,Werbellinsee,photo_gate,imgs_2
DE,DE405,Barnim,lake,,3,3,wd:Q738483,Wandlitzer See,photo_gate,imgs_4
GR,EL622,Kerkyra,lake,,3,3,wd:Q14213239,Korission Lagoon,photo_gate,imgs_3
GR,EL622,Kerkyra,lake,,3,3,wd:Q24915572,Lake Antiniotissa,photo_gate,imgs_1
GR,EL622,Kerkyra,lake,,3,3,wd:Q12873437,Alyki Lefkimmis,photo_gate,imgs_3
GR,EL632,Achaia,lake,,4,3,wd:Q109301707,Asteri Lake,photo_gate,imgs_2
GR,EL632,Achaia,lake,,4,3,wd:Q15057232,Tsivlou lake,photo_gate,imgs_5
GR,EL632,Achaia,lake,,4,3,wd:Q15057228,Papas Lagoon,floor_pool,score_5.1_below_5.4
GR,EL633,Ileia,lake,,3,3,wd:Q4208570,Kaiafas Lake,photo_gate,imgs_1
GR,EL633,Ileia,lake,,3,3,wd:Q6434401,Kotychi,photo_gate,imgs_3
GR,EL633,Ileia,lake,,3,3,osm:w498304811,Kounoupelaki,photo_gate,imgs_0
GR,EL543,Ioannina,lake,,4,3,wd:Q776956,Lake Pamvotida,photo_gate,imgs_3
GR,EL543,Ioannina,lake,,4,3,wd:Q2615364,Drakolimni,photo_gate,imgs_3
GR,EL543,Ioannina,lake,,4,3,osm:w976322268,Κολύμπη,photo_gate,imgs_0
GR,EL422,"Andros, Thira, Kea - Kythnos, Milos, Mykonos, Naxos, Paros,  Syros, Tinos",lake,,3,3,osm:w410093157,Batsi,photo_gate,imgs_3
GR,EL422,"Andros, Thira, Kea - Kythnos, Milos, Mykonos, Naxos, Paros,  Syros, Tinos",lake,,3,3,osm:w494228310,Kamares,photo_gate,imgs_3
GR,EL422,"Andros, Thira, Kea - Kythnos, Milos, Mykonos, Naxos, Paros,  Syros, Tinos",lake,,3,3,osm:w384671017,Naxos Marina,photo_gate,imgs_2
GR,EL513,Rodopi,lake,,3,3,osm:w165937118,Δημοτικό Κάμπινγκ,photo_gate,imgs_0
GR,EL513,Rodopi,lake,,3,3,wd:Q25122897,Xirolimni Lake,photo_gate,imgs_0
GR,EL513,Rodopi,lake,,3,3,osm:w863250309,Scout camp 'Alkion',photo_gate,imgs_0
EE,EE004,Lääne-Eesti,lake,,6,3,wd:Q3234121,Lake Ermistu,photo_gate,imgs_1
EE,EE004,Lääne-Eesti,lake,,6,3,wd:Q595341,Kaali crater,photo_gate,imgs_3
EE,EE004,Lääne-Eesti,lake,,6,3,wd:Q6373614,Karujärv,photo_gate,imgs_2
GR,EL523,Kilkis,lake,,3,3,wd:Q8427831,Lake Pikrolimni,photo_gate,imgs_3
GR,EL523,Kilkis,lake,,3,3,osm:r2913208,Axios,photo_gate,imgs_0
GR,EL523,Kilkis,lake,,3,3,wd:Q15057378,Mine Lake,photo_gate,imgs_3
GR,EL526,Serres,lake,,3,3,osm:w165537966,Strymonas,photo_gate,imgs_1
GR,EL526,Serres,lake,,3,3,osm:w1216288122,Κολυμβητήριο,photo_gate,imgs_0
GR,EL526,Serres,lake,,3,3,wd:Q1739269,Lake Kerkini,photo_gate,imgs_5
FI,FI1D8,Kainuu,lake,,4,3,wd:Q1818331,Lentua,photo_gate,imgs_1
FI,FI1D8,Kainuu,lake,,4,3,wd:Q6482080,Lammasjärvi,photo_gate,imgs_5
FI,FI1D8,Kainuu,lake,,4,3,wd:Q1346212,Kiantajärvi,photo_gate,imgs_2
HR,HR034,Šibensko-kninska županija,lake,,4,3,wd:Q1254195,Zmajevo oko,photo_gate,imgs_3
HR,HR034,Šibensko-kninska županija,lake,,4,3,wd:Q25301398,Vela Solina,photo_gate,imgs_0
HR,HR034,Šibensko-kninska županija,lake,,4,3,wd:Q111472100,Visovac Lake,photo_gate,imgs_2
HU,HU232,Somogy,lake,,4,3,osm:r3044241,Ó-Dráva,photo_gate,imgs_0
HU,HU232,Somogy,lake,,4,3,osm:w23564761,Bók,photo_gate,imgs_0
HU,HU232,Somogy,lake,,4,3,osm:r17395388,Garicsi-kavicsbányató,photo_gate,imgs_0
HR,HR037,Dubrovačko-neretvanska županija,lake,,6,3,osm:w38589506,Kuti,photo_gate,imgs_1
HR,HR037,Dubrovačko-neretvanska županija,lake,,6,3,wd:Q12644525,Veliko jezero (Mljet),photo_gate,imgs_3
HR,HR037,Dubrovačko-neretvanska županija,lake,,6,3,wd:Q1623907,Salt mine in Ston,photo_gate,imgs_3
HR,HR065,Zagrebačka županija,lake,,3,3,wd:Q16115512,Čiče,photo_gate,imgs_4
HR,HR065,Zagrebačka županija,lake,,3,3,osm:w634642781,Gradski bazen Velika Gorica,photo_gate,imgs_1
HR,HR065,Zagrebačka županija,lake,,3,3,osm:w139717051,Športsko rekreativni centar Vugrinščak,photo_gate,imgs_0
HR,HR025,Osječko-baranjska županija,lake,,3,3,osm:w555978571,Kopika,photo_gate,imgs_2
HR,HR025,Osječko-baranjska županija,lake,,3,3,osm:w1088142939,Gradski bazeni,photo_gate,imgs_0
HR,HR025,Osječko-baranjska županija,lake,,3,3,osm:w406087098,Bistrinačka plaža,photo_gate,imgs_0
HU,HU120,Pest,lake,,5,3,osm:w449069353,Lupa-tó,photo_gate,imgs_2
HU,HU120,Pest,lake,,5,3,osm:r187301,Ráckevei (Soroksári)-Duna,photo_gate,imgs_0
HU,HU120,Pest,lake,,5,3,wd:Q111153528,Cseres Lake,photo_gate,imgs_2
HR,HR027,Karlovačka županija,lake,,3,3,wd:Q16116893,Jezero Sabljaki,photo_gate,imgs_1
HR,HR027,Karlovačka županija,lake,,3,3,osm:w1218535553,Kupalište Jambrić,photo_gate,imgs_0
HR,HR027,Karlovačka županija,lake,,3,3,osm:w530773551,Kolpa,photo_gate,imgs_2
LV,LV009,Zemgale,lake,,4,3,osm:w628088083,Lielais melnezers,photo_gate,imgs_0
LV,LV009,Zemgale,lake,,4,3,osm:w628088082,Mazais melnezers,photo_gate,imgs_0
LV,LV009,Zemgale,lake,,4,3,osm:r12619204,Dumblis,photo_gate,imgs_0
LI,LI000,Liechtenstein,lake,,3,3,wd:Q1225854,Egel lake Feldkirch,photo_gate,imgs_1
LI,LI000,Liechtenstein,lake,,3,3,wd:Q156543,Gampriner Seele,photo_gate,imgs_2
LI,LI000,Liechtenstein,lake,,3,3,osm:w980601916,Hallenbad Eschen,photo_gate,imgs_2
LV,LV00C,Vidzeme,lake,,7,3,wd:Q13459372,Liivajärv,photo_gate,imgs_4
LV,LV00C,Vidzeme,lake,,7,3,wd:Q20529574,Mudajärv,photo_gate,imgs_0
LV,LV00C,Vidzeme,lake,,7,3,wd:Q11046848,Lake Väike-Palkna,photo_gate,imgs_1
LT,LT021,Alytaus apskritis,lake,,6,3,wd:Q263136,Metelys,photo_gate,imgs_2
LT,LT021,Alytaus apskritis,lake,,6,3,wd:Q16472802,Snaigynas,photo_gate,imgs_3
LT,LT021,Alytaus apskritis,lake,,6,3,wd:Q20503921,Samanis,photo_gate,imgs_1
MK,MK002,Istočen,lake,,4,3,osm:w37910535,City Pool,photo_gate,imgs_0
MK,MK002,Istočen,lake,,4,3,osm:w365527240,City Swimming Pool,photo_gate,imgs_0
MK,MK002,Istočen,lake,,4,3,wd:Q20933989,Беровско Езеро,photo_gate,imgs_4
LT,LT026,Šiaulių apskritis,lake,,4,3,wd:Q1134459,Rėkyvos,photo_gate,imgs_2
LT,LT026,Šiaulių apskritis,lake,,4,3,wd:Q16457574,Kurtuva,photo_gate,imgs_1
LT,LT026,Šiaulių apskritis,lake,,4,3,wd:Q12668975,Pašvinys,photo_gate,imgs_0
IT,ITF46,Foggia,lake,,3,3,wd:Q1129358,Lake Lesina,photo_gate,imgs_2
IT,ITF46,Foggia,lake,,3,3,wd:Q949581,Lago Salso,photo_gate,imgs_3
IT,ITF46,Foggia,lake,,3,3,osm:w26310089,Foce Varano,photo_gate,imgs_1
NO,NO085,Buskerud,lake,,5,3,wd:Q1636385,Krøderen,photo_gate,imgs_1
NO,NO085,Buskerud,lake,,5,3,wd:Q1144478,Eikeren,photo_gate,imgs_3
NO,NO085,Buskerud,lake,,5,3,wd:Q1772375,Stolsvatnet,floor_pool,score_5.0_below_5.4
NO,NO072,Troms/Romsa/Tromssa,lake,,3,3,wd:Q11872280,Koltajärvi,photo_gate,imgs_0
NO,NO072,Troms/Romsa/Tromssa,lake,,3,3,wd:Q1773462,Somasjärvi,photo_gate,imgs_1
NO,NO072,Troms/Romsa/Tromssa,lake,,3,3,osm:r1725668,Gálggojávri,photo_gate,imgs_0
MK,MK008,Skopski,lake,,3,3,wd:Q259515,Lake Matka,photo_gate,imgs_3
MK,MK008,Skopski,lake,,3,3,osm:w1493028272,Swimming pool Saraj,photo_gate,imgs_1
MK,MK008,Skopski,lake,,3,3,osm:w38084155,Базен Аеродром,photo_gate,imgs_0
NL,NL126,Zuidoost-Friesland,lake,,4,3,wd:Q2348263,De Leijen,photo_gate,imgs_3
NL,NL126,Zuidoost-Friesland,lake,,4,3,wd:Q2682231,Canadameer,photo_gate,imgs_2
NL,NL126,Zuidoost-Friesland,lake,,4,3,osm:w1119977245,Jachthaven Alddjip,photo_gate,imgs_3
RS,RS211,Zlatiborska oblast,lake,,5,3,osm:w414339612,"Gradska Plaža ""Kolovrat""",photo_gate,imgs_0
RS,RS211,Zlatiborska oblast,lake,,5,3,osm:w1530476400,Купалиште „Рача”,photo_gate,imgs_0
RS,RS211,Zlatiborska oblast,lake,,5,3,wd:Q207138,Zlatar Lake,photo_gate,imgs_5
RO,RO322,Ilfov,lake,,4,3,osm:w1244012652,Parcare în Otopeni SRL,photo_gate,imgs_0
RO,RO322,Ilfov,lake,,4,3,osm:w118166547,Water Park Otopeni,photo_gate,imgs_0
RO,RO322,Ilfov,lake,,4,3,wd:Q3214854,Lake Dâmbovița,photo_gate,imgs_2
RS,RS212,Kolubarska oblast,lake,,3,3,osm:w1097853588,Љишки базен,photo_gate,imgs_0
RS,RS212,Kolubarska oblast,lake,,3,3,wd:Q23198806,Rovni Lake,floor_pool,score_4.7_below_5.4
RS,RS212,Kolubarska oblast,lake,,3,3,wd:Q20435113,Petnica Lake,floor_pool,score_4.4_below_5.4
RO,RO411,Dolj,lake,,3,3,osm:w1532951236,Plaja Maglavit,photo_gate,imgs_0
RO,RO411,Dolj,lake,,3,3,osm:w1532951523,Plaja Cetate,photo_gate,imgs_0
RO,RO411,Dolj,lake,,3,3,osm:w703344380,Balta Arcerului,photo_gate,imgs_0
RS,RS214,Moravička oblast,lake,,3,3,osm:w820866413,Градска плажа,photo_gate,imgs_0
RS,RS214,Moravička oblast,lake,,3,3,osm:w695633575,Плажа са Љубићске стране,photo_gate,imgs_0
RS,RS214,Moravička oblast,lake,,3,3,osm:w979397255,Рекреативно језеро,photo_gate,imgs_0
RS,RS218,Šumadijska oblast,lake,,3,3,wd:Q16086083,Šumarice lake,photo_gate,imgs_3
RS,RS218,Šumadijska oblast,lake,,3,3,osm:w167524226,Затворени базен,photo_gate,imgs_0
RS,RS218,Šumadijska oblast,lake,,3,3,wd:Q1551157,Gruža Lake,floor_pool,score_5.2_below_5.4
RO,RO415,Vâlcea,lake,,3,3,osm:w289908196,Parcarea Parc,photo_gate,imgs_0
RO,RO415,Vâlcea,lake,,3,3,osm:w289908199,Pișcină de Adulți și Copiii,photo_gate,imgs_0
RO,RO415,Vâlcea,lake,,3,3,osm:w289908194,Ștrand,photo_gate,imgs_0
RO,RO423,Hunedoara,lake,,3,3,wd:Q851764,Bucura Lake,photo_gate,imgs_1
RO,RO423,Hunedoara,lake,,3,3,wd:Q873977,Cinciș Lake,photo_gate,imgs_2
RO,RO423,Hunedoara,lake,,3,3,osm:w98180694,Bazinul De Înnot,photo_gate,imgs_0
RO,RO222,Buzău,lake,,3,3,osm:w170207028,Ștrand Paradis,photo_gate,imgs_0
RO,RO222,Buzău,lake,,3,3,wd:Q18537674,Balta Amară,photo_gate,imgs_0
RO,RO222,Buzău,lake,,3,3,wd:Q31909310,Balta Amara,photo_gate,imgs_0
RS,RS110,City of Belgrade,lake,,5,3,wd:Q2321302,Ada Ciganlija,photo_gate,imgs_3
RS,RS110,City of Belgrade,lake,,5,3,wd:Q12758519,Savsko Lake,photo_gate,imgs_4
RS,RS110,City of Belgrade,lake,,5,3,osm:w659201374,Nudist Beach Ada Ciganlija,photo_gate,imgs_2
RS,RS126,Srednjobanatska oblast,lake,,3,3,osm:w115278448,Пескара,photo_gate,imgs_0
RS,RS126,Srednjobanatska oblast,lake,,3,3,osm:w135743469,Чепел,photo_gate,imgs_0
RS,RS126,Srednjobanatska oblast,lake,,3,3,wd:Q2940431,Carska Bara,photo_gate,imgs_3
SE,SE110,Stockholms län,lake,,9,3,wd:Q3360984,Ältasjön,photo_gate,imgs_3
SE,SE110,Stockholms län,lake,,9,3,wd:Q3361308,Yngern,photo_gate,imgs_1
SE,SE110,Stockholms län,lake,,9,3,wd:Q3361283,Måsnaren,photo_gate,imgs_2
RS,RS223,Zaječarska oblast,lake,,3,3,osm:w416211357,Zupan beach,photo_gate,imgs_0
RS,RS223,Zaječarska oblast,lake,,3,3,osm:w972083759,Moravica canyon,photo_gate,imgs_0
RS,RS223,Zaječarska oblast,lake,,3,3,osm:w914185390,Шест каца,photo_gate,imgs_0
SI,SI031,Pomurska,lake,,4,3,osm:r1704442,Mura,photo_gate,imgs_0
SI,SI031,Pomurska,lake,,4,3,osm:r11696336,Belovič,photo_gate,imgs_0
SI,SI031,Pomurska,lake,,4,3,osm:r1704442,Mura,photo_gate,imgs_0
XK,XK003,Pejë,lake,,3,3,osm:w212861485,Lake Drelaj,photo_gate,imgs_1
XK,XK003,Pejë,lake,,3,3,osm:w212861486,Lake Leqinat,photo_gate,imgs_1
XK,XK003,Pejë,lake,,3,3,wd:Q6650632,Little Lake Lićenat,photo_gate,imgs_2
XK,XK006,Gjilan,lake,,3,3,wd:Q7242993,Prilepnica Lake,photo_gate,imgs_0
XK,XK006,Gjilan,lake,,3,3,osm:w646328068,Evropa 2002,photo_gate,imgs_0
XK,XK006,Gjilan,lake,,3,3,osm:w460417257,Pishina ''Palma,photo_gate,imgs_0
GB,TLM13,City of Edinburgh,lake,,3,3,wd:Q7352059,Threipmuir Reservoir,floor_pool,score_4.8_below_5.4
GB,TLM13,City of Edinburgh,lake,,3,3,wd:Q1263637,Duddingston Loch,floor_pool,score_4.7_below_5.4
GB,TLM13,City of Edinburgh,lake,,3,3,wd:Q24661167,Bonaly Reservoir,photo_gate,imgs_2
AD,AD-AD-05,Ordino,lake,,3,3,wd:Q9019969,Estanys de Tristaina,photo_gate,imgs_3
AD,AD-AD-05,Ordino,lake,,3,3,wd:Q21329550,Estany Esbalçat,photo_gate,imgs_2
AD,AD-AD-05,Ordino,lake,,3,3,wd:Q21329591,Estany de l'Estanyó,photo_gate,imgs_2
AD,AD-AD-04,La Massana,lake,,3,3,wd:Q2781227,Estanys Forcats,photo_gate,imgs_2
AD,AD-AD-04,La Massana,lake,,3,3,wd:Q2477261,Estany de les Truites,photo_gate,imgs_3
AD,AD-AD-04,La Massana,lake,,3,3,wd:Q1934789,Estany Negre,photo_gate,imgs_4
AD,AD-AD-08,Escaldes-Engordany,lake,,3,3,wd:Q21330406,Estany de Serra Mitjana,photo_gate,imgs_1
AD,AD-AD-08,Escaldes-Engordany,lake,,3,3,wd:Q115579665,els Estanyons,photo_gate,imgs_1
AD,AD-AD-08,Escaldes-Engordany,lake,,3,3,wd:Q21329190,Estany de la Bova,photo_gate,imgs_1
AL,AL022,Tiranë,lake,,4,2,osm:w237926967,Plazhi i Golemit,photo_gate,imgs_3
AL,AL022,Tiranë,lake,,4,2,osm:w335713840,Spille Beach,photo_gate,imgs_0
AL,AL022,Tiranë,lake,,4,2,wd:Q22009774,Ujembledhesi i Manskurise,photo_gate,imgs_3
AT,AT112,Nordburgenland,lake,,3,2,wd:Q6396,Neusiedl Lake,photo_gate,imgs_1
AT,AT112,Nordburgenland,lake,,3,2,wd:Q1166740,Darscho,photo_gate,imgs_3
AT,AT112,Nordburgenland,lake,,3,2,wd:Q1980477,Neufelder See,photo_gate,imgs_3
BE,BE211,Arr. Antwerpen,lake,,3,2,osm:w32907782,City Camping Antwerp,photo_gate,imgs_2
BE,BE211,Arr. Antwerpen,lake,,3,2,osm:w19783271,Sint-Annastrand,photo_gate,imgs_1
BE,BE211,Arr. Antwerpen,lake,,3,2,osm:w4309315,Galgenweel,photo_gate,imgs_0
BE,BE212,Arr. Mechelen,lake,,3,2,wd:Q1993163,Hazewinkel,photo_gate,imgs_3
BE,BE212,Arr. Mechelen,lake,,3,2,wd:Q2632521,De Nekker,photo_gate,imgs_0
BE,BE212,Arr. Mechelen,lake,,3,2,osm:w1451805843,LAGO Lier De Waterperels,photo_gate,imgs_4
BE,BE223,Arr. Tongeren,lake,,2,2,wd:Q67604479,Ven onder de Berg,photo_gate,imgs_0
BE,BE223,Arr. Tongeren,lake,,2,2,osm:w211728251,Jocomo-Parc,photo_gate,imgs_0
BE,BE223,Arr. Tongeren,lake,,2,2,osm:w457768622,San Lanaco,photo_gate,imgs_0
BE,BE234,Arr. Gent,lake,,3,2,osm:r12399642,Krekenplas,photo_gate,imgs_0
BE,BE234,Arr. Gent,lake,,3,2,osm:w595841743,Sportstrand,photo_gate,imgs_0
BE,BE234,Arr. Gent,lake,,3,2,osm:w89705568,Urban Gardens,photo_gate,imgs_0
BE,BE241,Arr. Halle-Vilvoorde,lake,,2,2,osm:w1531233092,ijsestrand,photo_gate,imgs_0
BE,BE241,Arr. Halle-Vilvoorde,lake,,2,2,osm:w95046579,Begijntjesbad,photo_gate,imgs_0
BE,BE241,Arr. Halle-Vilvoorde,lake,,2,2,osm:w34301080,Strandzone,photo_gate,imgs_0
BE,BE242,Arr. Leuven,lake,,2,2,osm:w60581408,Meer van Rotselaar,photo_gate,imgs_1
BE,BE242,Arr. Leuven,lake,,2,2,osm:w439518935,Zwemzone 'de Plas',photo_gate,imgs_0
BE,BE242,Arr. Leuven,lake,,2,2,osm:w1422548249,Shallow Swimming Area,photo_gate,imgs_0
BE,BE252,Arr. Diksmuide,lake,,2,2,osm:w644533680,Centrumparking Station,photo_gate,imgs_0
BE,BE252,Arr. Diksmuide,lake,,2,2,osm:w1193920072,De Pluimen,photo_gate,imgs_0
BE,BE252,Arr. Diksmuide,lake,,2,2,osm:w151075570,De Kupe,photo_gate,imgs_0
BE,BE353,Arr. Philippeville,lake,,2,2,osm:w1300451234,Lac du Ry Jaune,photo_gate,imgs_0
BE,BE353,Arr. Philippeville,lake,,2,2,osm:w94905519,Piscine de Couvin,photo_gate,imgs_2
BE,BE353,Arr. Philippeville,lake,,2,2,wd:Q2885430,Lake Ry de Rome,photo_gate,imgs_2
BG,BG311,Vidin,lake,,2,2,osm:w830818449,Pri Ivan Pool,photo_gate,imgs_0
BG,BG311,Vidin,lake,,2,2,osm:w1375100541,Градски плаж,photo_gate,imgs_0
BG,BG311,Vidin,lake,,2,2,osm:w1111141884,"Язовир ""Божурица""",photo_gate,imgs_0
BE,BE345,Arr. Virton,lake,,2,2,osm:w25789282,Lac de Conchibois,photo_gate,imgs_0
BE,BE345,Arr. Virton,lake,,2,2,osm:w837098923,Plage du lac de Conchibois,photo_gate,imgs_0
BE,BE345,Arr. Virton,lake,,2,2,osm:w1532019017,Zone de baignade de Lacuisine,photo_gate,imgs_0
BE,BE351,Arr. Dinant,lake,,2,2,osm:w1531768777,Zone de baignade de Vresse-sur-Semois,photo_gate,imgs_2
BE,BE351,Arr. Dinant,lake,,2,2,osm:w836148992,plage de Alle,photo_gate,imgs_2
BE,BE351,Arr. Dinant,lake,,2,2,osm:w1531906880,Zone de baignade de Membre,photo_gate,imgs_1
BE,BE352,Arr. Namur,lake,,2,2,wd:Q660847,Meer van Bambois,photo_gate,imgs_3
BE,BE352,Arr. Namur,lake,,2,2,osm:w112871512,Plage du Lac de Bambois,photo_gate,imgs_0
BE,BE352,Arr. Namur,lake,,2,2,osm:w114467947,Le Bambois,photo_gate,imgs_0
BG,BG325,Silistra,lake,,2,2,osm:w25238848,езеро Малък Преславец,photo_gate,imgs_0
BG,BG325,Silistra,lake,,2,2,wd:Q12294882,Srebarna lake,floor_pool,score_4.2_below_5.4
BG,BG325,Silistra,lake,,2,2,osm:w25238848,езеро Малък Преславец,photo_gate,imgs_0
BG,BG315,Lovech,lake,,2,2,wd:Q12294182,Sopot,photo_gate,imgs_5
BG,BG315,Lovech,lake,,2,2,osm:w589669874,Минерален плаж,photo_gate,imgs_0
BG,BG315,Lovech,lake,,2,2,osm:w857623156,басейн Нира,photo_gate,imgs_0
BG,BG322,Gabrovo,lake,,2,2,osm:w497938600,Sky Pool & Bar,photo_gate,imgs_0
BG,BG322,Gabrovo,lake,,2,2,osm:w1053841636,Градски басейн,photo_gate,imgs_0
BG,BG322,Gabrovo,lake,,2,2,wd:Q19707872,Христо Смирненски,photo_gate,imgs_0
BG,BG324,Razgrad,lake,,2,2,osm:w25222630,яз. Пчелина 2,photo_gate,imgs_0
BG,BG324,Razgrad,lake,,2,2,osm:w25222317,яз. Пчелина,photo_gate,imgs_0
BG,BG324,Razgrad,lake,,2,2,wd:Q12273102,Beli Lom,photo_gate,imgs_0
BG,BG342,Sliven,lake,,2,2,wd:Q12280199,Zhrebchevo Reservoir,photo_gate,imgs_2
BG,BG342,Sliven,lake,,2,2,wd:Q20499348,Асеновец,photo_gate,imgs_0
BG,BG342,Sliven,lake,,2,2,osm:w25220292,яз. Асеновец,photo_gate,imgs_0
BG,BG343,Yambol,lake,,2,2,wd:Q12285754,Malko Sharkovo Reservoir,photo_gate,imgs_0
BG,BG343,Yambol,lake,,2,2,wd:Q113130851,Dvata chuchura reservoir,photo_gate,imgs_0
BG,BG343,Yambol,lake,,2,2,osm:w49908605,Гребен канал,photo_gate,imgs_0
BG,BG344,Stara Zagora,lake,,3,2,osm:w1362831284,Плувен басейн,photo_gate,imgs_0
BG,BG344,Stara Zagora,lake,,3,2,osm:w75849464,"Комплекс ""Арт""",photo_gate,imgs_0
BG,BG344,Stara Zagora,lake,,3,2,wd:Q20498160,Ovcharitsa Reservoir,photo_gate,imgs_2
BG,BG334,Targovishte,lake,,2,2,osm:w180852118,Рай,photo_gate,imgs_0
BG,BG334,Targovishte,lake,,2,2,osm:w177943017,ез. Борово Око,photo_gate,imgs_0
BG,BG334,Targovishte,lake,,2,2,wd:Q12299810,Yastrebino reservoir,photo_gate,imgs_2
CH,CH023,Solothurn,lake,,2,2,osm:w49588395,TCS Camping zum Muttenhof,photo_gate,imgs_0
CH,CH023,Solothurn,lake,,2,2,osm:r60624,Aare,photo_gate,imgs_2
CH,CH023,Solothurn,lake,,2,2,osm:w576341929,Lido,photo_gate,imgs_0
CH,CH051,Glarus,lake,,3,2,wd:Q663078,Oberblegisee,photo_gate,imgs_3
CH,CH051,Glarus,lake,,3,2,wd:Q671751,Obersee,floor_pool,score_5.1_below_5.4
CH,CH051,Glarus,lake,,3,2,wd:Q2443989,Torfstichsee,photo_gate,imgs_4
CZ,CZ072,Zlínský kraj,lake,,4,2,wd:Q1553929,Luhačovická přehrada,photo_gate,imgs_3
CZ,CZ072,Zlínský kraj,lake,,4,2,wd:Q11922921,Bystřička Reservoir,photo_gate,imgs_2
CZ,CZ072,Zlínský kraj,lake,,4,2,wd:Q96158664,Kunovská tabule,photo_gate,imgs_2
DE,DEB12,Ahrweiler,lake,,2,2,wd:Q549267,Laacher See,photo_gate,imgs_3
DE,DEB12,Ahrweiler,lake,,2,2,osm:w1393581444,Lydia-Turm,photo_gate,imgs_2
DE,DE946,Ammerland,lake,,2,2,wd:Q59578,Zwischenahner Meer,photo_gate,imgs_3
DE,DE946,Ammerland,lake,,2,2,osm:w27378152,Karlshofer See,photo_gate,imgs_0
DE,DE80O,Ludwigslust-Parchim,lake,,4,2,wd:Q704793,Plauer See,photo_gate,imgs_3
DE,DE916,Goslar,lake,,2,2,wd:Q519907,Upper Harz Water Regale,photo_gate,imgs_2
DE,DE916,Goslar,lake,,2,2,wd:Q96176842,Hirschler Teich,photo_gate,imgs_3
DE,DE922,Diepholz,lake,,2,2,wd:Q688459,Dümmer,photo_gate,imgs_4
DE,DE922,Diepholz,lake,,2,2,osm:w376940347,BSC,photo_gate,imgs_0
DE,DE300,Berlin,lake,,4,2,wd:Q694789,Müggelsee,photo_gate,imgs_3
DE,DE804,"Schwerin, Kreisfreie Stadt",lake,,2,2,wd:Q1398428,Fauler See,photo_gate,imgs_5
DE,DE804,"Schwerin, Kreisfreie Stadt",lake,,2,2,wd:Q1689557,Neumühler See,photo_gate,imgs_2
DE,DE804,"Schwerin, Kreisfreie Stadt",lake,,2,2,wd:Q778066,Burgsee,photo_gate,imgs_3
DE,DE80J,Mecklenburgische Seenplatte,lake,,4,2,wd:Q324084,Tollensesee,photo_gate,imgs_3
DE,DE21E,Landsberg am Lech,lake,,2,2,wd:Q265336,Ammersee,photo_gate,imgs_3
DE,DE21E,Landsberg am Lech,lake,,2,2,osm:w38252408,Campingplatz Utting,photo_gate,imgs_2
GR,EL642,Evvoia,lake,,3,2,osm:w280403754,Kalamos Beach,photo_gate,imgs_2
GR,EL642,Evvoia,lake,,3,2,wd:Q15057273,Lake Dystos,photo_gate,imgs_0
GR,EL642,Evvoia,lake,,3,2,osm:w166232034,Agali,photo_gate,imgs_0
