country,nuts3,region_name,layer,published,quota,deficit,candidate_id,candidate_name,rejected_by,rejected_detail
DE,DEA18,"Remscheid, Kreisfreie Stadt",trail,,12,11,,,,
DE,DEA55,"Herne, Kreisfreie Stadt",trail,,12,11,,,,
DE,DE262,"Schweinfurt, Kreisfreie Stadt",trail,,12,11,,,,
DE,DE212,"München, Kreisfreie Stadt",trail,,12,11,,,,
DE,DE213,"Rosenheim, Kreisfreie Stadt",trail,,12,11,,,,
DE,DE243,"Coburg, Kreisfreie Stadt",trail,,12,11,,,,
DE,DE251,"Ansbach, Kreisfreie Stadt",trail,,12,11,,,,
DE,DE252,"Erlangen, Kreisfreie Stadt",trail,,12,11,,,,
GR,EL514,Drama,trail,,12,11,,,,
DE,DEG02,"Gera, Kreisfreie Stadt",trail,,12,11,,,,
GR,EL524,Pella,trail,,12,11,,,,
FR,FR105,Hauts-de-Seine ,trail,,12,11,,,,
ES,ES531,Eivissa y Formentera,trail,,13,11,,,,
IT,ITH56,Ferrara,trail,,11,11,,,,
IT,ITH43,Gorizia,trail,,13,11,,,,
RO,RO321,Bucureşti,trail,,11,11,,,,
RS,RS226,Pirotska oblast,trail,,13,11,,,,
GB,TLC44,Sunderland,trail,,12,11,,,,
GB,TLD35,Greater Manchester South East,trail,,12,11,,,,
GB,TLD37,Greater Manchester North East,trail,,13,11,,,,
GB,TLD47,Chorley and West Lancashire,trail,,12,11,,,,
GB,TLD72,Liverpool,trail,,11,11,,,,
GB,TLD74,Wirral,trail,,12,11,,,,
GB,TLF24,West Northamptonshire,trail,,12,11,,,,
GB,TLH32,Thurrock,trail,,12,11,,,,
GB,TLI41,Hackney and Newham,trail,,12,11,,,,
GB,TLI42,Tower Hamlets,trail,,12,11,,,,
GB,TLI51,Bexley and Greenwich,trail,,12,11,,,,
GB,TLI53,Redbridge and Waltham Forest,trail,,12,11,,,,
GB,TLI54,Enfield,trail,,12,11,,,,
GB,TLI62,Croydon,trail,,12,11,,,,
GB,TLI71,Barnet,trail,,12,11,,,,
GB,TLI73,Ealing,trail,,12,11,,,,
GB,TLJ37,North Hampshire,trail,,12,11,,,,
GB,TLK42,Torbay,trail,,12,11,,,,
GB,TLK51,"Bristol, City of",trail,,12,11,,,,
GB,TLL44,Neath Port Talbot,trail,,13,11,,,,
GB,TLL52,Cardiff and Vale of Glamorgan,trail,,12,11,,,,
GB,TLM14,West Lothian,trail,,13,11,,,,
UA,UA-74538382B37171380171685,Sumy,trail,,11,11,,,,
UA,UA-74538382B7363516927626,Zviahel,trail,,11,11,,,,
UA,UA-74538382B28282753236246,Tiachiv,trail,,11,11,,,,
UA,UA-74538382B74407255776409,Shumsk,trail,,11,11,,,,
UA,UA-74538382B89403854124425,Rozhniativ,trail,,11,11,,,,
BE,BE32B,Arr. Charleroi,trail,,12,10,,,,
AL,AL021,Elbasan,trail,,12,10,,,,
BG,BG312,Montana,trail,,13,10,,,,
BG,BG342,Sliven,trail,,12,10,,,,
CH,CH031,Basel-Stadt,trail,,12,10,,,,
CH,CH052,Schaffhausen,trail,,13,10,,,,
DE,DE117,"Heilbronn, Stadtkreis",trail,,12,10,,,,
DE,DE144,"Ulm, Stadtkreis",trail,,12,10,,,,
DE,DEB33,"Landau in der Pfalz, Kreisfreie Stadt",trail,,12,10,,,,
DE,DEE06,Jerichower Land,trail,,10,10,,,,
DE,DEB35,"Mainz, Kreisfreie Stadt",trail,,12,10,,,,
DE,DEB3E,Germersheim,trail,,12,10,,,,
DE,DEB3G,Kusel,trail,,13,10,,,,
DE,DEA31,"Bottrop, Kreisfreie Stadt",trail,,12,10,,,,
DE,DE948,Cloppenburg,trail,,12,10,,,,
DE,DE94A,Friesland (DE),trail,,10,10,,,,
DE,DE913,"Wolfsburg, Kreisfreie Stadt",trail,,12,10,,,,
DE,DEA12,"Duisburg, Kreisfreie Stadt",trail,,12,10,,,,
DE,DEA14,"Krefeld, Kreisfreie Stadt",trail,,12,10,,,,
DE,DEA15,"Mönchengladbach, Kreisfreie Stadt",trail,,12,10,,,,
DE,DEA19,"Solingen, Kreisfreie Stadt",trail,,12,10,,,,
DE,DEA51,"Bochum, Kreisfreie Stadt",trail,,12,10,,,,
DE,DEA23,"Köln, Kreisfreie Stadt",trail,,12,10,,,,
DE,DED51,"Leipzig, Kreisfreie Stadt",trail,,12,10,,,,
DE,DE233,"Weiden i. d. Opf, Kreisfreie Stadt",trail,,12,10,,,,
DE,DE263,"Würzburg, Kreisfreie Stadt",trail,,12,10,,,,
DE,DE711,"Darmstadt, Kreisfreie Stadt",trail,,12,10,,,,
DE,DE717,Groß-Gerau,trail,,12,10,,,,
DE,DE21C,Fürstenfeldbruck,trail,,12,10,,,,
DE,DE71C,"Offenbach, Landkreis",trail,,12,10,,,,
DE,DE271,"Augsburg, Kreisfreie Stadt",trail,,12,10,,,,
DE,DE221,"Landshut, Kreisfreie Stadt",trail,,12,10,,,,
DE,DE254,"Nürnberg, Kreisfreie Stadt",trail,,12,10,,,,
GR,EL623,"Ithaki, Kefallinia",trail,,15,10,,,,
GR,EL624,Lefkada,trail,,10,10,,,,
GR,EL542,Thesprotia,trail,,14,10,,,,
DE,DEF02,"Kiel, Kreisfreie Stadt",trail,,12,10,,,,
DE,DEG0V,Sonneberg,trail,,13,10,,,,
GR,EL521,Imathia,trail,,10,10,,,,
DE,DEG03,"Jena, Kreisfreie Stadt",trail,,12,10,,,,
FR,FR107,Val-de-Marne,trail,,12,10,,,,
ES,ES705,Gran Canaria,trail,,10,10,,,,
ES,ES707,La Palma,trail,,10,10,,,,
ES,ES709,Tenerife,trail,,10,10,,,,
IT,ITH35,Venezia,trail,,10,10,,,,
IT,ITC4D,Monza e della Brianza,trail,,12,10,,,,
PL,PL711,Miasto Łódź,trail,,12,10,,,,
PL,PL424,Miasto Szczecin,trail,,12,10,,,,
TR,TR100,İstanbul,trail,,10,10,,,,
GB,TLC31,Hartlepool and Stockton-on-Tees,trail,,12,10,,,,
GB,TLD33,Manchester,trail,,12,10,,,,
GB,TLD34,Greater Manchester South West,trail,,12,10,,,,
GB,TLD61,Warrington,trail,,12,10,,,,
GB,TLD71,East Merseyside,trail,,12,10,,,,
GB,TLD73,Sefton,trail,,12,10,,,,
GB,TLE32,Sheffield,trail,,13,10,,,,
GB,TLI36,Camden,trail,,12,10,,,,
GB,TLI63,"Merton, Kingston upon Thames and Sutton",trail,,12,10,,,,
GB,TLJ15,Berkshire East,trail,,12,10,,,,
GB,TLJ32,Southampton,trail,,12,10,,,,
GB,TLJ45,Mid Kent,trail,,12,10,,,,
GB,TLK72,Wiltshire,trail,,12,10,,,,
GB,TLL31,Isle of Anglesey,trail,,13,10,,,,
UA,UA-74538382B87722024081340,Hadiach,trail,,10,10,,,,
UA,UA-74538382B73193392833506,Korop,trail,,10,10,,,,
UA,UA-74538382B15580280288408,Mizhhiria,trail,,10,10,,,,
UA,UA-74538382B91945064938376,Kostopil,trail,,10,10,,,,
UA,UA-74538382B46392233077619,Lutsk	,trail,,10,10,,,,
UA,UA-74538382B27163197759285,Turiisk,trail,,10,10,,,,
UA,UA-74538382B63824501838973,Nadvirna,trail,,10,10,,,,
UA,UA-74538382B29269701893700,Pustomyty,trail,,10,10,,,,
BE,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,trail,,12,9,,,,
BE,BE236,Arr. Sint-Niklaas,trail,,12,9,,,,
BG,BG314,Pleven,trail,,10,9,,,,
BE,BE32C,Arr. Soignies,trail,,12,9,,,,
DE,DE119,Hohenlohekreis,trail,,13,9,,,,
DE,DEE01,"Dessau-Roßlau, Kreisfreie Stadt",trail,,12,9,,,,
DE,DEB11,"Koblenz, Kreisfreie Stadt",trail,,12,9,,,,
DE,DEE05,Anhalt-Bitterfeld,trail,,12,9,,,,
DE,DEE0D,Stendal,trail,,10,9,,,,
DE,DE946,Ammerland,trail,,12,9,,,,
DE,DEA32,"Gelsenkirchen, Kreisfreie Stadt",trail,,12,9,,,,
DE,DE94F,Vechta,trail,,12,9,,,,
DE,DE91B,Wolfenbüttel,trail,,12,9,,,,
DE,DE94H,Wittmund,trail,,9,9,,,,
DE,DEA54,"Hamm, Kreisfreie Stadt",trail,,12,9,,,,
DE,DE404,"Potsdam, Kreisfreie Stadt",trail,,12,9,,,,
DE,DE216,Bad Tölz-Wolfratshausen,trail,,16,9,,,,
DE,DE217,Dachau,trail,,11,9,,,,
DE,DE714,"Wiesbaden, Kreisfreie Stadt",trail,,12,9,,,,
DE,DE21E,Landsberg am Lech,trail,,13,9,,,,
DE,DE21L,Starnberg,trail,,12,9,,,,
GR,EL652,Korinthia,trail,,12,9,,,,
GR,EL612,Larisa,trail,,13,9,,,,
GR,EL641,Voiotia,trail,,11,9,,,,
GR,EL533,Florina,trail,,12,9,,,,
DE,DEG0M,Altenburger Land,trail,,10,9,,,,
GR,EL413,Chios,trail,,13,9,,,,
GR,EL511,Evros,trail,,12,9,,,,
GR,EL513,Rodopi,trail,,9,9,,,,
IT,ITI13,Pistoia,trail,,13,9,,,,
PL,PL22A,Katowicki,trail,,12,9,,,,
NL,NL361,Agglomeratie ’s-Gravenhage,trail,,12,9,,,,
NL,NL362,Delft en Westland,trail,,12,9,,,,
PL,PL922,Ciechanowski,trail,,12,9,,,,
PL,PL712,Łódzki,trail,,12,9,,,,
PL,PL714,Sieradzki,trail,,12,9,,,,
PL,PL514,Miasto Wrocław,trail,,12,9,,,,
TR,TR903,Giresun,trail,,9,9,,,,
TR,TR905,Artvin,trail,,9,9,,,,
TR,TR611,Antalya,trail,,9,9,,,,
TR,TR621,Adana,trail,,9,9,,,,
TR,TR622,Mersin,trail,,9,9,,,,
SI,SI035,Zasavska,trail,,13,9,,,,
GB,TLD41,Blackburn with Darwen,trail,,10,9,,,,
GB,TLE12,East Riding of Yorkshire,trail,,12,9,,,,
GB,TLE21,York,trail,,12,9,,,,
GB,TLE33,Barnsley,trail,,13,9,,,,
GB,TLF25,North Northamptonshire,trail,,12,9,,,,
GB,TLI35,Westminster and City of London,trail,,12,9,,,,
GB,TLJ12,Milton Keynes,trail,,12,9,,,,
GB,TLK63,"Bournemouth, Christchurch and Poole",trail,,12,9,,,,
GB,TLM12,Falkirk,trail,,13,9,,,,
UA,UA-74538382B3314448443504,Kamianka Dniprovska,trail,,9,9,,,,
UA,UA-74538382B60964237816069,Amvrosiivka,trail,,9,9,,,,
UA,UA-74538382B35146860339147,Dvorichna,trail,,9,9,,,,
UA,UA-74538382B60331079617508,Krolevets,trail,,9,9,,,,
UA,UA-74538382B40671988393633,Zolotonosha,trail,,9,9,,,,
UA,UA-74538382B83638043560631,Kaniv,trail,,9,9,,,,
UA,UA-74538382B93599873315599,Makariv,trail,,9,9,,,,
UA,UA-74538382B19184608500024,Verkhovyna,trail,,9,9,,,,
UA,UA-74538382B68825553908118,Ovruch,trail,,9,9,,,,
UA,UA-74538382B83702656309397,Khust,trail,,9,9,,,,
UA,UA-74538382B3065549299103,Irshava,trail,,9,9,,,,
UA,UA-74538382B40204965193592,Velykyy Bereznyi,trail,,9,9,,,,
UA,UA-74538382B36980255523800,Rivne,trail,,9,9,,,,
UA,UA-74538382B42037419255148,Demydivka,trail,,9,9,,,,
UA,UA-74538382B88565682266832,Rozhyshche,trail,,9,9,,,,
UA,UA-74538382B20988283989287,Dolyna,trail,,9,9,,,,
UA,UA-74538382B52948461958272,Balakavaskyi,trail,,9,9,,,,
AL,AL031,Berat,trail,,12,8,,,,
BE,BE323,Arr. Mons,trail,,12,8,,,,
BE,BE231,Arr. Aalst,trail,,12,8,,,,
BE,BE232,Arr. Dendermonde,trail,,12,8,,,,
BG,BG324,Razgrad,trail,,8,8,,,,
BG,BG414,Pernik,trail,,10,8,,,,
CH,CH032,Basel-Landschaft,trail,,13,8,,,,
DE,DE11C,Heidenheim,trail,,13,8,,,,
DE,DE11D,Ostalbkreis,trail,,13,8,,,,
DE,DE137,Tuttlingen,trail,,13,8,,,,
DE,DEB36,"Neustadt an der Weinstraße, Kreisfreie Stadt",trail,,12,8,,,,
DE,DEB3F,"Kaiserslautern, Landkreis",trail,,13,8,,,,
DE,DEC03,Neunkirchen,trail,,12,8,,,,
DE,DE80N,Vorpommern-Greifswald,trail,,12,8,,,,
DE,DEC06,St. Wendel,trail,,13,8,,,,
DE,DEA33,"Münster, Kreisfreie Stadt",trail,,12,8,,,,
DE,DE917,Helmstedt,trail,,12,8,,,,
DE,DEA52,"Dortmund, Kreisfreie Stadt",trail,,12,8,,,,
DE,DEA53,"Hagen, Kreisfreie Stadt",trail,,12,8,,,,
DE,DEA22,"Bonn, Kreisfreie Stadt",trail,,12,8,,,,
DE,DE926,Holzminden,trail,,13,8,,,,
DE,DE803,"Rostock, Kreisfreie Stadt",trail,,12,8,,,,
DE,DE401,"Brandenburg an der Havel, Kreisfreie Stadt",trail,,12,8,,,,
DE,DE402,"Cottbus, Kreisfreie Stadt",trail,,9,8,,,,
DE,DE232,"Regensburg, Kreisfreie Stadt",trail,,12,8,,,,
DE,DE218,Ebersberg,trail,,12,8,,,,
DE,DE241,"Bamberg, Kreisfreie Stadt",trail,,12,8,,,,
DE,DE21H,"München, Landkreis",trail,,12,8,,,,
DE,DE21I,Neuburg-Schrobenhausen,trail,,11,8,,,,
GR,EL631,Aitoloakarnania,trail,,8,8,,,,
DE,DEG0J,Saale-Holzland-Kreis,trail,,13,8,,,,
DE,DEG0K,Saale-Orla-Kreis,trail,,12,8,,,,
DE,DEF0E,Steinburg,trail,,10,8,,,,
GR,EL525,Pieria,trail,,16,8,,,,
GR,EL526,Serres,trail,,15,8,,,,
FR,FR106,Seine-Saint-Denis ,trail,,12,8,,,,
ES,ES533,Menorca,trail,,10,8,,,,
IT,ITI31,Pesaro e Urbino,trail,,14,8,,,,
IT,ITI34,Ascoli Piceno,trail,,15,8,,,,
MK,MK001,Vardarski,trail,,11,8,,,,
IT,ITF12,Teramo,trail,,13,8,,,,
IT,ITC13,Biella,trail,,14,8,,,,
PL,PL224,Częstochowski,trail,,12,8,,,,
PL,PL228,Bytomski,trail,,12,8,,,,
PL,PL22C,Tyski,trail,,8,8,,,,
PL,PL213,Miasto Kraków,trail,,12,8,,,,
PL,PL638,Starogardzki,trail,,12,8,,,,
TR,TRC33,Şırnak,trail,,8,8,,,,
TR,TR901,Trabzon,trail,,8,8,,,,
TR,TR902,Ordu,trail,,8,8,,,,
TR,TR812,Karabük,trail,,8,8,,,,
TR,TR821,Kastamonu,trail,,8,8,,,,
TR,TR322,Denizli,trail,,8,8,,,,
TR,TRA22,Kars,trail,,8,8,,,,
TR,TR213,Kırklareli,trail,,8,8,,,,
TR,TR423,Düzce,trail,,8,8,,,,
TR,TR221,Balıkesir,trail,,8,8,,,,
GB,TLC32,South Teesside,trail,,12,8,,,,
GB,TLE13,North and North East Lincolnshire,trail,,10,8,,,,
GB,TLF14,Nottingham,trail,,12,8,,,,
GB,TLH37,Essex Thames Gateway,trail,,12,8,,,,
GB,TLI74,Harrow and Hillingdon,trail,,12,8,,,,
GB,TLJ41,Medway,trail,,12,8,,,,
GB,TLL34,Flintshire and Wrexham,trail,,13,8,,,,
GB,TLL51,Central Valleys and Bridgend,trail,,11,8,,,,
GB,TLM32,Glasgow City,trail,,12,8,,,,
GB,TLM34,North Lanarkshire,trail,,12,8,,,,
GB,TLN06,Belfast,trail,,12,8,,,,
UA,UA-74538382B42239251891056,Nikolske,trail,,8,8,,,,
UA,UA-74538382B24070697851653,Bakhmut,trail,,8,8,,,,
UA,UA-74538382B94134496915826,Lyman	,trail,,8,8,,,,
UA,UA-74538382B61551312903365,Lutuhyne,trail,,8,8,,,,
UA,UA-74538382B64662360696322,Oleksandrivka,trail,,8,8,,,,
UA,UA-74538382B88912930718320,Zinkiv,trail,,8,8,,,,
UA,UA-74538382B29845079622826,Okhtyrka,trail,,8,8,,,,
UA,UA-74538382B28718545705075,Cherkasy,trail,,8,8,,,,
UA,UA-74538382B24202642451616,Bar,trail,,8,8,,,,
UA,UA-74538382B79592812488535,Semenivka,trail,,8,8,,,,
UA,UA-74538382B90390774066886,Mena,trail,,8,8,,,,
UA,UA-74538382B14499181024319,Ripky,trail,,8,8,,,,
UA,UA-74538382B64394372263090,Romaniv,trail,,8,8,,,,
UA,UA-74538382B32054609841265,Svaliava,trail,,8,8,,,,
UA,UA-74538382B81176113996215,Zarichne,trail,,8,8,,,,
UA,UA-74538382B5882796525163,Mlyniv,trail,,8,8,,,,
UA,UA-74538382B11484774081003,Borschiv,trail,,8,8,,,,
UA,UA-74538382B3900479393084,Zalishchyky,trail,,8,8,,,,
UA,UA-74538382B80134977422421,Husiatyn,trail,,8,8,,,,
UA,UA-74538382B89589789730679,Busk,trail,,8,8,,,,
UA,UA-74538382B88125912704040,Drohobych,trail,,8,8,,,,
UA,UA-74538382B46853229377150,Horodok,trail,,8,8,,,,
AD,AD-AD-06,Sant Julia de Loria,trail,,8,8,,,,
AD,AD-AD-07,Andorra la Vella,trail,,8,8,,,,
BE,BE334,Arr. Waremme,trail,,12,7,,,,
BG,BG325,Silistra,trail,,7,7,,,,
CH,CH057,Thurgau,trail,,13,7,,,,
CH,CH054,Appenzell Innerrhoden,trail,,9,7,,,,
DE,DE122,"Karlsruhe, Stadtkreis",trail,,12,7,,,,
DE,DE136,Schwarzwald-Baar-Kreis,trail,,13,7,,,,
DE,DE131,"Freiburg im Breisgau, Stadtkreis",trail,,12,7,,,,
DE,DEE02,"Halle (Saale), Kreisfreie Stadt",trail,,12,7,,,,
DE,DEA5C,Unna,trail,,12,7,,,,
DE,DEB3B,Alzey-Worms,trail,,13,7,,,,
DE,DE935,"Lüneburg, Landkreis",trail,,12,7,,,,
DE,DE939,Stade,trail,,12,7,,,,
DE,DEC05,Saarpfalz-Kreis,trail,,12,7,,,,
DE,DEA42,Gütersloh,trail,,12,7,,,,
DE,DEA13,"Essen, Kreisfreie Stadt",trail,,12,7,,,,
DE,DEA1C,Mettmann,trail,,13,7,,,,
DE,DEA24,"Leverkusen, Kreisfreie Stadt",trail,,12,7,,,,
DE,DE22C,Dingolfing-Landau,trail,,10,7,,,,
DE,DE149,Sigmaringen,trail,,13,7,,,,
DE,DE501,"Bremen, Kreisfreie Stadt",trail,,12,7,,,,
DE,DE21N,Weilheim-Schongau,trail,,13,7,,,,
DE,DEF03,"Lübeck, Kreisfreie Stadt",trail,,12,7,,,,
DK,DK011,Byen København,trail,,12,7,,,,
DE,DEG0A,Kyffhäuserkreis,trail,,13,7,,,,
DE,DEG0E,Hildburghausen,trail,,13,7,,,,
FR,FRY40,La Réunion,trail,,7,7,,,,
IT,ITH37,Rovigo,trail,,7,7,,,,
IT,ITC49,Lodi,trail,,9,7,,,,
IT,ITF64,Vibo Valentia,trail,,9,7,,,,
NL,NL328,Alkmaar en omgeving,trail,,12,7,,,,
NL,NL363,Agglomeratie Leiden en Bollenstreek,trail,,12,7,,,,
NL,NL364,Zuidoost-Zuid-Holland,trail,,12,7,,,,
NL,NL365,Oost-Zuid-Holland,trail,,12,7,,,,
PL,PL923,Płocki,trail,,12,7,,,,
PL,PL924,Ostrołęcki,trail,,12,7,,,,
PL,PL634,Gdański,trail,,13,7,,,,
PL,PL636,Słupski,trail,,13,7,,,,
TR,TR832,Tokat,trail,,7,7,,,,
TR,TRC32,Batman,trail,,7,7,,,,
TR,TR722,Sivas,trail,,7,7,,,,
TR,TR833,Çorum,trail,,7,7,,,,
TR,TRC34,Siirt,trail,,7,7,,,,
TR,TR904,Rize,trail,,7,7,,,,
TR,TR906,Gümüşhane,trail,,7,7,,,,
TR,TR823,Sinop,trail,,7,7,,,,
TR,TR831,Samsun,trail,,7,7,,,,
TR,TRA11,Erzurum,trail,,7,7,,,,
TR,TR323,Muğla,trail,,7,7,,,,
TR,TR331,Manisa,trail,,7,7,,,,
TR,TR612,Isparta,trail,,7,7,,,,
TR,TRA23,Iğdır,trail,,7,7,,,,
TR,TR613,Burdur,trail,,7,7,,,,
TR,TR411,Bursa,trail,,7,7,,,,
TR,TRB11,Malatya,trail,,7,7,,,,
TR,TR412,Eskişehir,trail,,7,7,,,,
TR,TR413,Bilecik,trail,,7,7,,,,
TR,TRB13,Bingöl,trail,,7,7,,,,
TR,TRB14,Tunceli,trail,,7,7,,,,
TR,TR421,Kocaeli,trail,,7,7,,,,
TR,TRB21,Van,trail,,7,7,,,,
TR,TR631,Hatay,trail,,7,7,,,,
TR,TR632,Kahramanmaraş,trail,,7,7,,,,
TR,TR424,Bolu,trail,,7,7,,,,
TR,TRB23,Bitlis,trail,,7,7,,,,
TR,TRB24,Hakkari,trail,,7,7,,,,
TR,TR633,Osmaniye,trail,,7,7,,,,
TR,TRC11,Gaziantep,trail,,7,7,,,,
TR,TRC12,Adıyaman,trail,,7,7,,,,
GB,TLD44,Lancaster and Wyre,trail,,14,7,,,,
GB,TLG33,Coventry,trail,,12,7,,,,
GB,TLG38,Walsall,trail,,12,7,,,,
GB,TLH36,Heart of Essex,trail,,12,7,,,,
GB,TLH41,Peterborough,trail,,12,7,,,,
GB,TLI44,Lewisham and Southwark,trail,,12,7,,,,
GB,TLI75,Hounslow and Richmond upon Thames,trail,,12,7,,,,
GB,TLJ35,South Hampshire,trail,,12,7,,,,
GB,TLL43,Swansea,trail,,12,7,,,,
GB,TLM95,South Lanarkshire,trail,,9,7,,,,
GB,TLN09,Ards and North Down,trail,,12,7,,,,
UA,UA-74538382B84610439401970,Bakhchysarai,trail,,7,7,,,,
UA,UA-74538382B39145583667330,Bashtanka,trail,,7,7,,,,
UA,UA-74538382B14537158586651,Yelanets,trail,,7,7,,,,
UA,UA-74538382B13057195168049,Manhush,trail,,7,7,,,,
UA,UA-74538382B38253727574875,Novoazovsk,trail,,7,7,,,,
